annotation_id;annotator;comment;created_at;id;lead_time;rating;sentiment;updated_at;Вопрос решен;Нравится качество выполнения заявки;Нравится качество работы сотрудников;Нравится скорость отработки заявок;Понравилось выполнение заявки
891;1;быстро отреагировали;12.05.2025 21:35;4221447;3.476;5;Нравится скорость отработки заявок;12.05.2025 21:35;;;;;
892;1;сняла одну звезду за молчаливое закрытие заявки а так действительно пришла домой свет уже был;12.05.2025 21:35;4221334;9.795;5;Вопрос решен;12.05.2025 21:35;;;;;
893;1;не отображаются счета на оплату;12.05.2025 21:35;4221099;1.731;5;;12.05.2025 21:35;;;;;
894;1;большое спасибо все починили очень оперативно;12.05.2025 21:35;4221077;7.047;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:35;;;;;
895;1;благодарю ростислава быстро и качественно заменил резинку манжету в стиральной машине;12.05.2025 21:35;4220856;14.273;5;"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:35;;;;;
896;1;прекрасный мастер все оперативно решил благодарю;12.05.2025 21:35;4220642;6.869;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:35;;;;;
897;1;здравствуйте когда будет видна оплата платили по реквизитам;12.05.2025 21:35;4220445;2.73;5;;12.05.2025 21:35;;;;;
898;1;спасибо за оперативность за быструю обратную связь;12.05.2025 21:35;4220372;8.911;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 21:35;;;;;
899;1;сегодня после обеда буду по данному адрпесу прошу электрика связаться со мной;12.05.2025 21:36;4220321;3.129;5;;12.05.2025 21:36;;;;;
900;1;быстро оперативно сотрудник прибыл как по таймеру спасибо;12.05.2025 21:36;4220220;10.833;5;Нравится скорость отработки заявок;12.05.2025 21:36;;;;;
901;1;долго ехали сигнализация орала несколько часов невозможно нормально работать и жить когда под ухом без перерыва несколько часов голосит сигнализация;12.05.2025 21:37;4220012;45.937;5;Вопрос решен;12.05.2025 21:37;;;;;
902;1;благодарю вопрос был оперативно решен;12.05.2025 21:37;4219996;6.152;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:37;;;;;
903;1;все четко сделал;12.05.2025 21:37;4219789;2.919;5;Понравилось выполнение заявки;12.05.2025 21:37;;;;;
904;1;доводчик заменили в тот же день спасибо;12.05.2025 21:37;4219754;7.558;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:37;;;;;
905;1;быстро и качественно;12.05.2025 21:37;4219670;2.005;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 21:37;;;;;
906;1;счет оплачен квитанция выслана вам в чате;12.05.2025 21:38;4219646;31.449;5;;12.05.2025 21:38;;;;;
907;1;оперативно все исправили;12.05.2025 21:38;4219625;7.732;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:38;;;;;
908;1;спасибо мастеру починил вс быстро и профессионально поставил новый доводчик дверь теперь закрывается теплопотерь нет;12.05.2025 21:38;4219518;8.423;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:38;;;;;
909;1;спасибо большое что услышали убрали возле 381 мусортеперь хоть рядом с банками бросать не будут люди мусор;12.05.2025 21:38;4219489;27.712;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:38;;;;;
910;1;за оперативность спасибо большое;12.05.2025 21:38;4219427;4.944;5;Нравится скорость отработки заявок;12.05.2025 21:38;;;;;
911;1;огромное спасибо специалистам;12.05.2025 21:38;4219422;1.928;5;Нравится качество работы сотрудников;12.05.2025 21:38;;;;;
912;1;электрик все отлично объяснил и помог устранить проблему очень профессионально молодец;12.05.2025 21:39;4219378;5.898;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:39;;;;;
913;1;хоть фото не этого места но подтверждаю что работа выполнена и главное выполнена оперативно;12.05.2025 21:39;4219364;9.606;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:39;;;;;
914;1;было бы удобнее если сразу дали ссылку или название раздела где эту заявку оформить потому что в приложении очень неудобно искать где подать эту заявку чрт ногу сломит;12.05.2025 21:39;4219359;40.375;5;Вопрос решен;12.05.2025 21:39;;;;;
915;1;спасибо оперативно получены по электронной почте;12.05.2025 21:39;4219271;6.494;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:39;;;;;
916;1;благодарю за быстрый ответ;12.05.2025 21:40;4219270;4.737;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:40;;;;;
917;1;большое спасибо за оперативную работу;12.05.2025 21:40;4219268;3.547;5;Нравится скорость отработки заявок;12.05.2025 21:40;;;;;
918;1;моя ошибка;12.05.2025 21:40;4219232;15.287;5;;12.05.2025 21:40;;;;;
919;1;оперативно большое спасибо;12.05.2025 21:40;4219218;4.656;5;Нравится скорость отработки заявок;12.05.2025 21:40;;;;;
920;1;зеркало не было подключено к проводке пои замене в прошлом году что теперь делать не известно заведу новую заявку на замену зеркала;12.05.2025 21:40;4219139;8.226;5;;12.05.2025 21:40;;;;;
921;1;прошу перенести урну от подъезда чтобы у людей не было собоазна поставить туда свой бытовой мусор;12.05.2025 21:40;4218988;15.482;5;;12.05.2025 21:40;;;;;
922;1;электрик справился с проблемой за 5минут молодец;12.05.2025 21:41;4218908;6.76;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:41;;;;;
923;1;очень оперативно решили проблему и восстановили освещение в холле;12.05.2025 21:41;4218859;19.673;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:41;;;;;
924;1;большое спасибо быстро исправили;12.05.2025 21:41;4218817;9.634;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:41;;;;;
925;1;лифт работает;12.05.2025 21:41;4218759;2.211;5;Вопрос решен;12.05.2025 21:41;;;;;
926;1;большое спасибо очень быстро исправили;12.05.2025 21:41;4218754;5.41;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:41;;;;;
927;1;ответ получен на один вопрос из двух второй вопрос просто проигнорирован;12.05.2025 21:41;4218747;5.567;5;;12.05.2025 21:41;;;;;
928;1;замечательный сантехник который правда помогаеточень приятный и воспитанный мужчина;12.05.2025 21:42;4218724;7.261;5;Нравится качество работы сотрудников;12.05.2025 21:42;;;;;
929;1;больше спасибо вс работает;12.05.2025 21:42;4218607;3.535;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:42;;;;;
930;1;ничего не выполнено не пишите х подобный бардак как в ук пригорода вижу впервые;12.05.2025 21:42;4218476;21.501;5;;12.05.2025 21:42;;;;;
931;1;спасибо большое электрику;12.05.2025 21:42;4218453;5.296;5;Нравится качество работы сотрудников;12.05.2025 21:42;;;;;
932;1;сделанно не аккуратноторчат резинки;12.05.2025 21:42;4218409;7.196;5;Вопрос решен;12.05.2025 21:42;;;;;
933;1;подача тепла возобновилась в короткие сроки;12.05.2025 21:42;4218310;13.394;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:42;;;;;
934;1;благодарю за оперативность проведнной работы;12.05.2025 21:43;4218282;4.876;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:43;;;;;
935;1;прогресс;12.05.2025 21:45;4218253;160.673;5;;12.05.2025 21:45;;;;;
936;1;оперативно проведена консультация и проблема была устранена огромное спасибо;12.05.2025 21:46;4218135;20.928;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:46;;;;;
937;1;спасибо большое оперативно устранили течь по стояку в ванной;12.05.2025 21:46;4218027;26.875;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:46;;;;;
938;1;сумма которую я должна заплатить за коммунальные услуги сохранилась 34 38414 рублей когда данная сумма уменьшится на перенесенную 7 41353 рублейи;12.05.2025 21:46;4218008;9.696;5;;12.05.2025 21:46;;;;;
939;1;какой акт выполненных работ мы должны предоставитьремонт делали сами;12.05.2025 21:46;4218004;8.323;5;;12.05.2025 21:46;;;;;
940;1;спасибо вам огромное;12.05.2025 21:46;4217998;3.801;5;Понравилось выполнение заявки;12.05.2025 21:46;;;;;
941;1;я звонила и сообщила что мне нужен перерасчет так как в декабре прошло 3 оплаты на сумму больше 30000 3 оплаты;12.05.2025 21:47;4217911;7.522;5;;12.05.2025 21:47;;;;;
942;1;спасибо за быструю реакцию и решение проблемы;12.05.2025 21:47;4217635;3.332;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:47;;;;;
943;1;быстро отреагировали спасибо;12.05.2025 21:47;4217631;5.488;5;Нравится скорость отработки заявок;12.05.2025 21:47;;;;;
944;1;а можно фото акта скинуть;12.05.2025 21:47;4217568;2.783;5;;12.05.2025 21:47;;;;;
945;1;спасибо валерию все сделал хорошо маленький минус что долго шли была бы течь более сильной то за 25 часа но я думаю что это проблема обработки заявки ему не сразу передали примите во внимание плохо что нет прямого аварийного телефона непосредственно в живи в рыбацком звонишь через десятые руки;12.05.2025 21:48;4217525;28.565;5;"{""choices"":[""Нравится качество выполнения заявки"",""Вопрос решен""]}";12.05.2025 21:48;;;;;
946;1;отлично так бы по всем сервисам исполнялось бы чтко и быстро;12.05.2025 21:48;4217490;13.02;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 21:48;;;;;
947;1;очень отзывчивый профи своего дела;12.05.2025 21:48;4217486;4.258;5;Нравится качество работы сотрудников;12.05.2025 21:48;;;;;
948;1;очень удобный сервис но пока ещ выясняем;12.05.2025 21:48;4217417;13.54;5;Понравилось выполнение заявки;12.05.2025 21:48;;;;;
949;1;за ноябрь оплата была куда могу выслать подтверждающие документы;12.05.2025 21:48;4217383;14.541;5;;12.05.2025 21:48;;;;;
950;1;спасибо игорь;12.05.2025 21:49;4217322;14.517;5;Вопрос решен;12.05.2025 21:49;;;;;
951;1;спасибо большое все сделали отлично;12.05.2025 21:49;4217286;5.847;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:49;;;;;
952;1;супер быстро;12.05.2025 21:49;4217169;2.554;5;Нравится скорость отработки заявок;12.05.2025 21:49;;;;;
953;1;вс убрали спасибо;12.05.2025 21:49;4217145;5.321;5;Вопрос решен;12.05.2025 21:49;;;;;
954;1;качественнобыстро;12.05.2025 21:49;4217093;3.98;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 21:49;;;;;
955;1;установили быстро и хорошо спасибо;12.05.2025 21:49;4216980;10.523;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 21:49;;;;;
956;1;спасибо что так быстро починили дверь;12.05.2025 21:49;4216813;10.281;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:49;;;;;
957;1;очень понравилась работа игоря;12.05.2025 21:49;4216758;4.365;5;Нравится качество работы сотрудников;12.05.2025 21:49;;;;;
958;1;отлично быстро отреагировали вс работает;12.05.2025 21:50;4216642;14.23;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}";12.05.2025 21:50;;;;;
959;1;сделано спасибо;12.05.2025 21:50;4216360;4.276;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:50;;;;;
960;1;заявка не выполнена грязи на дороге еще больше;12.05.2025 21:50;4216283;3.169;5;;12.05.2025 21:50;;;;;
961;1;электрик молодец;12.05.2025 21:50;4216224;2.13;5;Нравится качество работы сотрудников;12.05.2025 21:50;;;;;
962;1;спасибо технику дмитрию за помощь;12.05.2025 21:50;4216172;11.211;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 21:50;;;;;
963;1;выражаю огромную благодарность мастеру электрику за проделанную работу профессионал своего дела щепетильно проверил все возможные варианты неполадок нашел и устранил причину замыкания еще раз большое спасибо;12.05.2025 21:50;4216104;20.792;5;"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 21:50;;;;;
964;1;отрегулировали оперативно вопрос решн но очень дорого когда регулировка равна половине стоимости регулятора давления воды;12.05.2025 21:51;4216092;23.548;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:51;;;;;
965;1;спасибо за оперативность сотрудник устранил проблему;12.05.2025 21:51;4215839;6.498;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:51;;;;;
966;1;спасибо значит с гулом в трубах можно бороться действительно стало тихо если проблема возникнет опять будет много заявок;12.05.2025 21:52;4215769;29.966;5;Вопрос решен;12.05.2025 21:52;;;;;
967;1;потрясающий сантехник спасибо;12.05.2025 21:52;4215754;3.143;5;Нравится качество работы сотрудников;12.05.2025 21:52;;;;;
968;1;спасибо оперативно починили;12.05.2025 21:52;4215731;2.991;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:52;;;;;
969;1;спасибо все работало до вчерашнего дня;12.05.2025 21:52;4215665;13.109;5;;12.05.2025 21:52;;;;;
970;1;спасибо вы прекрасны;12.05.2025 21:52;4215603;20.796;5;Понравилось выполнение заявки;12.05.2025 21:52;;;;;
971;1;cспасибо;12.05.2025 21:53;4215573;25.335;5;Вопрос решен;12.05.2025 21:53;;;;;
972;1;спасибо инженеру быстро и оперативно работает хоть ктото в этой компании ответственный человек;12.05.2025 21:53;4215565;16.112;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}";12.05.2025 21:53;;;;;
973;1;в личном кабинете так указан не верный счетчик с неверными показаниями;12.05.2025 21:53;4215449;10.092;5;;12.05.2025 21:53;;;;;
974;1;выдайте александру премию;12.05.2025 21:53;4215446;3.495;5;Нравится качество работы сотрудников;12.05.2025 21:53;;;;;
975;1;большое спасибо оперативно подкл электричество;12.05.2025 21:53;4215416;4.389;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 21:53;;;;;
976;1;может ли быть причиной срабатывания пожарной сигнализации курение в квартире регулярно слышу запах сигарет который проникает в квартиру по вентиляции;12.05.2025 21:56;4215184;187.869;5;;12.05.2025 21:56;;;;;
977;1;супер оперативно спасибо;12.05.2025 21:57;4215126;4.723;5;Нравится скорость отработки заявок;12.05.2025 21:57;;;;;
978;1;все отлично оперативно спасибо;12.05.2025 21:57;4215074;4.792;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 21:57;;;;;
979;1;откликнулись быстро оперативно;12.05.2025 21:57;4215062;3.009;5;Нравится скорость отработки заявок;12.05.2025 21:57;;;;;
980;1;теперь вс в норме;12.05.2025 21:57;4215045;3.36;5;Вопрос решен;12.05.2025 21:57;;;;;
981;1;спасибо за оперативное реагирование;12.05.2025 21:57;4215012;2.382;5;Нравится скорость отработки заявок;12.05.2025 21:57;;;;;
982;1;спасибочто стараетесь исправить быстроно увы;12.05.2025 22:01;4214866;223.993;5;Нравится скорость отработки заявок;12.05.2025 22:01;;;;;
983;1;устранено спасибо;12.05.2025 22:01;4214790;5.358;5;Вопрос решен;12.05.2025 22:01;;;;;
984;1;благодарю что наконец то устранили проблему;12.05.2025 22:01;4214752;3.907;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:01;;;;;
985;1;пришли очень быстро;12.05.2025 22:01;4214749;10.367;5;Нравится скорость отработки заявок;12.05.2025 22:01;;;;;
986;1;спасибо ответ был предоставлен оперативно;12.05.2025 22:01;4214634;3.701;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:01;;;;;
987;1;работа выполнена быстро проблема решена;12.05.2025 22:01;4214606;3.083;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:01;;;;;
988;1;общий корридор на площадке 3 этажа не убранесть камера видеонаблюдения;12.05.2025 22:02;4214605;39.484;5;;12.05.2025 22:02;;;;;
989;1;спасибо за исправление;12.05.2025 22:02;4214518;38.057;5;Вопрос решен;12.05.2025 22:02;;;;;
990;1;быстро оформили заявку быстро пришли сантехники;12.05.2025 22:03;4214480;9.397;5;Нравится скорость отработки заявок;12.05.2025 22:03;;;;;
991;1;огромное спасибо мастеру за профессионализм;12.05.2025 22:03;4214387;5.91;5;Нравится качество работы сотрудников;12.05.2025 22:03;;;;;
992;1;быстро выполнили заявку;12.05.2025 22:03;4214336;4.01;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:03;;;;;
993;1;очень быстро очень приятные люди;12.05.2025 22:03;4214193;7.534;5;Нравится скорость отработки заявок;12.05.2025 22:03;;;;;
994;1;отреагировали быстро и устранили неисправность;12.05.2025 22:03;4214096;2.712;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:03;;;;;
995;1;фасад очистили а виновника искать не стали;12.05.2025 22:04;4214081;57.926;5;Вопрос решен;12.05.2025 22:04;;;;;
996;1;очень благодарна компетентному сотруднику и грамотному разъяснению моего вопроса;12.05.2025 22:04;4213959;4.898;5;Нравится качество работы сотрудников;12.05.2025 22:04;;;;;
997;1;все исправили спасибо;12.05.2025 22:04;4213825;3.719;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:04;;;;;
998;1;спасибо все четко и быстро;12.05.2025 22:04;4213810;5.192;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 22:04;;;;;
999;1;отзывчивые девочкирешили проблему быстроочень довольна;12.05.2025 22:05;4213768;64.336;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:05;;;;;
1000;1;огромное спасибо за молниеносное решение проблемы;12.05.2025 22:06;4213725;6.855;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:06;;;;;
1001;1;пломбы сорваны шкафы на распашку в прошлый раз шланги украли;12.05.2025 22:06;4213715;17.642;5;;12.05.2025 22:06;;;;;
1002;1;ольга когда парковку достроят;12.05.2025 22:06;4213696;4.158;5;;12.05.2025 22:06;;;;;
1003;1;девочки просто молодцы;12.05.2025 22:06;4213590;1.998;5;Нравится качество работы сотрудников;12.05.2025 22:06;;;;;
1004;1;живу тут не долго но пока что вы лучшая ук спасибо за быстрое регирование на проблемы хорошего дня;12.05.2025 22:07;4213476;30.127;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 22:07;;;;;
1005;1;ребята молодцы спасибо огромное все устранили;12.05.2025 22:07;4213472;21.921;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:07;;;;;
1006;1;проблема повторяется очень часто вопрос не решается не устраняется причина остановки лифтов практически каждый день ездить в лифте небезопасно;12.05.2025 22:07;4213443;8.237;5;;12.05.2025 22:07;;;;;
1007;1;спасибо что устранили течь было бы ещ приятней если бы не пришлось ругаться особенно с сантехником и ждать сутки пока отключат воду и начнут чтото предпринимать;12.05.2025 22:08;4213418;56.134;5;Вопрос решен;12.05.2025 22:08;;;;;
1008;1;выяснили причину пришел отличный мастер сделал все за 2 минуты;12.05.2025 22:08;4213414;12.966;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 22:08;;;;;
1009;1;много времени прошло с момента обращения;12.05.2025 22:10;4213295;110.277;5;;12.05.2025 22:10;;;;;
1010;1;отличный мастер на 10 с плюсом;12.05.2025 22:10;4213243;11.645;5;Нравится качество работы сотрудников;12.05.2025 22:10;;;;;
1011;1;супруга с ребенком к соседям зашлитак как света не было спасибо;12.05.2025 22:13;4213235;132.524;5;Вопрос решен;12.05.2025 22:13;;;;;
1012;1;все починили;12.05.2025 22:13;4213156;2.445;5;Вопрос решен;12.05.2025 22:13;;;;;
1013;1;все ясно;12.05.2025 22:13;4213024;4.21;5;Вопрос решен;12.05.2025 22:13;;;;;
1014;1;все понятно;12.05.2025 22:13;4213020;1.269;5;Вопрос решен;12.05.2025 22:13;;;;;
1015;1;пришел очень хороший мужчина все объяснил как нужно сделать;12.05.2025 22:13;4213012;26.096;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 22:13;;;;;
1016;1;перевели окна на зимний режим дуть стало немного меньше но не перестало составили акт сказали что передадут застройщику;12.05.2025 22:14;4213001;40.142;5;;12.05.2025 22:14;;;;;
1017;1;да выполнена благодарю за оперативность;12.05.2025 22:14;4212816;6.264;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:14;;;;;
1018;1;здравствуйте была услышана специалистом проблема решена в теч 1ой минуты срасибо;12.05.2025 22:14;4212739;13.467;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:14;;;;;
1019;1;очень профессиональный компетентный сотрудник вежливый и грамотный помог решить все вопросы по заявке;12.05.2025 22:14;4212726;5.263;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 22:14;;;;;
1020;1;в квартире никто не проживает счтчик электроэнергии в квартире отключн сам нахожусь в другом регионе возможности разобраться с утречком электроэнергии нет просьба подробнее помочь разобраться в решении проблемы;12.05.2025 22:14;4212598;8.854;5;;12.05.2025 22:14;;;;;
1021;1;со мной никто не связался и никто не снял показания;12.05.2025 22:15;4212517;3.65;5;;12.05.2025 22:15;;;;;
1022;1;все быстро исправили;12.05.2025 22:15;4212421;1.495;5;Вопрос решен;12.05.2025 22:15;;;;;
1023;1;никто не приходил;12.05.2025 22:15;4212044;3.42;5;;12.05.2025 22:15;;;;;
1024;1;спасибо большое специалистам;12.05.2025 22:15;4212028;4.344;5;Нравится качество работы сотрудников;12.05.2025 22:15;;;;;
1025;1;отличный мастер благодарю за выполненную работу;12.05.2025 22:15;4212014;2.546;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 22:15;;;;;
1026;1;очень хороший мастер знает свое дело;12.05.2025 22:15;4211865;3.309;5;Нравится качество работы сотрудников;12.05.2025 22:15;;;;;
1027;1;отлично быстро;12.05.2025 22:15;4211847;7.394;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 22:15;;;;;
1028;1;отличный мастерприехал быстро;12.05.2025 22:15;4211827;9.205;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}";12.05.2025 22:15;;;;;
1029;1;все супер спасибо;12.05.2025 22:15;4211689;4.32;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:15;;;;;
1030;1;быстро вс починилиспасибо;12.05.2025 22:15;4211650;8.147;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:15;;;;;
1031;1;благодарю за оперативное выполнение заявки я приятно удивлн с момента подачи заявки до выхода мастера прошло менее 40 минут точка так держать спасибо;12.05.2025 22:16;4211602;34.777;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:16;;;;;
1032;1;спасибо все быстро и качественно;12.05.2025 22:17;4211521;27.545;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1033;1;мастер пришелустановил доводчикбыл доброжелателен спасибо;12.05.2025 22:17;4211396;12.606;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1034;1;оперативное решение вопроса;12.05.2025 22:17;4211306;2.529;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1035;1;выполнил работу на совесть надеюсь проблем дальше не возникнет;12.05.2025 22:17;4211280;11.769;5;"{""choices"":[""Нравится качество выполнения заявки"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1036;1;мастер очень быстро пришел и включил электричество;12.05.2025 22:17;4211152;5.476;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1037;1;все отлично татьяне большое спасибо оперативно помогла решить проблему;12.05.2025 22:17;4210961;18.698;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 22:17;;;;;
1038;1;проблема пока не решена рано оценивать;12.05.2025 22:18;4210956;2.841;5;;12.05.2025 22:18;;;;;
1039;1;сергей самый адекватный сантехник нашего жк спасибо;12.05.2025 22:18;4210858;6.753;5;Нравится качество работы сотрудников;12.05.2025 22:18;;;;;
1040;1;спасибо очень быстро;12.05.2025 22:18;4210800;5.034;5;Нравится скорость отработки заявок;12.05.2025 22:18;;;;;
1041;1;жду справку об отсутствии задолженности показания счтчиков передала;12.05.2025 22:18;4210458;17.19;5;;12.05.2025 22:18;;;;;
1042;1;вс замечательно;12.05.2025 22:18;4210386;17.842;5;Понравилось выполнение заявки;12.05.2025 22:18;;;;;
1043;1;отлично и быстро;12.05.2025 22:19;4210358;11.325;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 22:19;;;;;
1044;1;быстро качественно спасибо;12.05.2025 22:19;4210314;21.266;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 22:19;;;;;
1045;1;спасибо большое все супер;12.05.2025 22:19;4210298;12.350000000000001;5;Понравилось выполнение заявки;12.05.2025 22:19;;;;;
1046;1;валерия куликова добрый день павел артемович лишние счтчики из приложения убрали показания по фото внесли если данные неверных счтчиков снова отобразятся просим вас создать новую заявку направим в службу поддержки 2029 опять отображаются лишние счтчики;12.05.2025 22:20;4210256;9.815;5;;12.05.2025 22:20;;;;;
1047;1;спасибо елена;12.05.2025 22:20;4210201;6.877;5;Вопрос решен;12.05.2025 22:20;;;;;
1048;1;огромное спасибо антону за проделанную работу все четко аккуратно выпишите сотруднику премию за ответственное отношение к работе;12.05.2025 22:20;4210181;43.468;5;"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 22:20;;;;;
1049;1;спасибо вс поняла;12.05.2025 22:21;4210106;4.113;5;Вопрос решен;12.05.2025 22:21;;;;;
1050;1;не понимаю вас не оплачивать коммунальные при чем тут собственник я мама лплачиваю счета сына и свои как возможно в этот личный кабинет подключить квартиру 97 садовая 85 это необходимо для оплаты счетов только фамилии разные у нас каким образом получать счета;12.05.2025 22:21;4210062;8.745;5;;12.05.2025 22:21;;;;;
1051;1;умница;12.05.2025 22:21;4209893;10.123;5;Нравится качество работы сотрудников;12.05.2025 22:21;;;;;
